,year,raceId,driverId,constructorId,number,grid,position,positionText,points,laps,time,miliseconds,fastestLap,fastestLapSpeed,statusId,fastestLapTime
295,2010,13,kobayashi,kobayashi,10,17,8,8,4,44,+16.678,5360946,29,,Finished,1:51.749
296,2010,13,petrov,petrov,,23,9,9,2,44,+23.851,5368119,32,,Finished,1:51.175
297,2010,13,liuzzi,liuzzi,,12,10,10,1,44,+34.831,5379099,31,,Finished,1:52.267
298,2010,13,rosa,rosa,,24,11,11,0,44,+36.019,5380287,31,,Finished,1:52.537
299,2010,13,buemi,buemi,,16,12,12,0,44,+39.895,5384163,30,,Finished,1:52.966
300,2010,13,alguersuari,alguersuari,,11,13,13,0,44,+49.457,5393725,31,,Finished,1:51.576
301,2010,13,hulkenberg,hulkenberg,27,9,14,14,0,43,,,28,,+1 Lap,1:51.864
302,2010,13,vettel,vettel,5,4,15,15,0,43,,,22,,+1 Lap,1:50.868
303,2010,13,kovalainen,kovalainen,,13,16,16,0,43,,,23,,+1 Lap,1:55.797
304,2010,13,grassi,grassi,,22,17,17,0,43,,,25,,+1 Lap,1:55.705
305,2010,13,glock,glock,,20,18,18,0,43,,,31,,+1 Lap,1:55.268
306,2010,13,trulli,trulli,,15,19,19,0,43,,,24,,+1 Lap,1:55.103
307,2010,13,yamamoto,yamamoto,,19,20,20,0,42,,,31,,+2 Laps,1:55.484
308,2010,13,alonso,alonso,14,10,21,R,0,37,,,29,,Accident,1:51.374
309,2010,13,button,button,22,5,22,R,0,15,,,6,,Collision,1:52.879
310,2010,13,bruno_senna,bruno_senna,,18,23,R,0,5,,,5,,Retired,2:20.201
311,2010,13,barrichello,barrichello,,7,24,R,0,0,,,,,Collision,
312,2010,14,alonso,alonso,14,1,1,1,25,53,1:16:24.572,4584572,52,,Finished,1:24.139
313,2010,14,button,button,22,2,2,2,18,53,+2.938,4587510,46,,Finished,1:24.598
314,2010,14,massa,massa,19,3,3,3,15,53,+4.223,4588795,51,,Finished,1:24.575
315,2010,14,vettel,vettel,5,6,4,4,12,53,+28.196,4612768,50,,Finished,1:24.493
316,2010,14,rosberg,rosberg,6,7,5,5,10,53,+29.942,4614514,52,,Finished,1:24.491
317,2010,14,webber,webber,,4,6,6,8,53,+31.276,4615848,52,,Finished,1:24.278
318,2010,14,hulkenberg,hulkenberg,27,8,7,7,6,53,+32.812,4617384,52,,Finished,1:24.576
319,2010,14,kubica,kubica,88,9,8,8,4,53,+34.028,4618600,48,,Finished,1:24.560
320,2010,14,michael_schumacher,michael_schumacher,,12,9,9,2,53,+44.948,4629520,49,,Finished,1:24.947
321,2010,14,barrichello,barrichello,,10,10,10,1,53,+1:04.213,4648785,48,,Finished,1:25.239
322,2010,14,buemi,buemi,,14,11,11,0,53,+1:05.056,4649628,51,,Finished,1:25.224
323,2010,14,liuzzi,liuzzi,,19,12,12,0,53,+1:06.106,4650678,51,,Finished,1:25.102
324,2010,14,petrov,petrov,,20,13,13,0,53,+1:18.919,4663491,53,,Finished,1:24.644
325,2010,14,rosa,rosa,,16,14,14,0,52,,,47,,+1 Lap,1:26.325
326,2010,14,alguersuari,alguersuari,,15,15,15,0,52,,,51,,+1 Lap,1:25.472
327,2010,14,sutil,sutil,99,11,16,16,0,52,,,51,,+1 Lap,1:24.937
328,2010,14,glock,glock,,24,17,17,0,51,,,50,,+2 Laps,1:27.765
329,2010,14,kovalainen,kovalainen,,18,18,18,0,51,,,50,,+2 Laps,1:27.822
330,2010,14,yamamoto,yamamoto,,23,19,19,0,51,,,45,,+2 Laps,1:28.875
331,2010,14,grassi,grassi,,21,20,20,0,50,,,46,,+3 Laps,1:28.171
332,2010,14,trulli,trulli,,17,21,R,0,46,,,30,,Engine,1:29.017
333,2010,14,bruno_senna,bruno_senna,,22,22,R,0,11,,,10,,Retired,1:30.880
334,2010,14,hamilton,hamilton,44,5,23,R,0,0,,,,,Collision,
335,2010,14,kobayashi,kobayashi,10,13,24,R,0,0,,,,,Gearbox,
336,2010,15,alonso,alonso,14,1,1,1,25,61,1:57:53.579,7073579,58,,Finished,1:47.976
337,2010,15,vettel,vettel,5,2,2,2,18,61,+0.293,7073872,59,,Finished,1:48.141
338,2010,15,webber,webber,,5,3,3,15,61,+29.141,7102720,54,,Finished,1:49.706
339,2010,15,button,button,22,4,4,4,12,61,+30.384,7103963,61,,Finished,1:49.711
340,2010,15,rosberg,rosberg,6,7,5,5,10,61,+49.394,7122973,55,,Finished,1:50.125
341,2010,15,barrichello,barrichello,,6,6,6,8,61,+56.101,7129680,52,,Finished,1:50.334
342,2010,15,kubica,kubica,88,8,7,7,6,61,+1:26.559,7160138,56,,Finished,1:49.255
343,2010,15,massa,massa,19,24,8,8,4,61,+1:53.297,7186876,45,,Finished,1:52.079
344,2010,15,sutil,sutil,99,15,9,9,2,61,+2:02.416,7195995,45,,Finished,1:52.473
345,2010,15,hulkenberg,hulkenberg,27,17,10,10,1,61,+2:12.791,7206370,45,,Finished,1:52.213
346,2010,15,petrov,petrov,,12,11,11,0,60,,,46,,+1 Lap,1:51.903
347,2010,15,alguersuari,alguersuari,,11,12,12,0,60,,,43,,+1 Lap,1:52.333
348,2010,15,michael_schumacher,michael_schumacher,,9,13,13,0,60,,,54,,+1 Lap,1:49.680
349,2010,15,buemi,buemi,,13,14,14,0,60,,,59,,+1 Lap,1:49.710
350,2010,15,grassi,grassi,,20,15,15,0,59,,,55,,+2 Laps,1:52.513
351,2010,15,kovalainen,kovalainen,,19,16,16,0,58,,,53,,Engine,1:53.051
352,2010,15,glock,glock,,18,17,R,0,49,,,38,,Hydraulics,1:53.559
353,2010,15,heidfeld,heidfeld,,14,18,R,0,36,,,29,,Collision,1:52.475
354,2010,15,hamilton,hamilton,44,3,19,R,0,35,,,31,,Collision,1:50.750
355,2010,15,klien,klien,,22,20,R,0,31,,,23,,Hydraulics,1:57.766
356,2010,15,kobayashi,kobayashi,10,10,21,R,0,30,,,22,,Accident,1:53.957
357,2010,15,bruno_senna,bruno_senna,,23,22,R,0,29,,,19,,Accident,1:57.962
358,2010,15,trulli,trulli,,21,23,R,0,27,,,20,,Hydraulics,1:56.386
359,2010,15,liuzzi,liuzzi,,16,24,R,0,1,,,,,Collision,
360,2010,16,vettel,vettel,5,1,1,1,25,53,1:30:27.323,5427323,51,,Finished,1:33.653
361,2010,16,webber,webber,,2,2,2,18,53,+0.905,5428228,53,,Finished,1:33.474
362,2010,16,alonso,alonso,14,4,3,3,15,53,+2.721,5430044,53,,Finished,1:33.823
363,2010,16,button,button,22,5,4,4,12,53,+13.522,5440845,53,,Finished,1:33.529
364,2010,16,hamilton,hamilton,44,8,5,5,10,53,+39.595,5466918,35,,Finished,1:35.182
365,2010,16,michael_schumacher,michael_schumacher,,10,6,6,8,53,+59.933,5487256,52,,Finished,1:34.853
366,2010,16,kobayashi,kobayashi,10,14,7,7,6,53,+1:04.038,5491361,50,,Finished,1:34.486
367,2010,16,heidfeld,heidfeld,,11,8,8,4,53,+1:09.648,5496971,52,,Finished,1:35.521
368,2010,16,barrichello,barrichello,,7,9,9,2,53,+1:10.846,5498169,53,,Finished,1:35.597
369,2010,16,buemi,buemi,,18,10,10,1,53,+1:12.806,5500129,52,,Finished,1:35.116
370,2010,16,alguersuari,alguersuari,,16,11,11,0,52,,,49,,+1 Lap,1:34.365
371,2010,16,kovalainen,kovalainen,,20,12,12,0,52,,,51,,+1 Lap,1:37.620
372,2010,16,trulli,trulli,,19,13,13,0,51,,,28,,+2 Laps,1:39.710
373,2010,16,glock,glock,,22,14,14,0,51,,,51,,+2 Laps,1:39.813
374,2010,16,bruno_senna,bruno_senna,,23,15,15,0,51,,,49,,+2 Laps,1:40.329
375,2010,16,yamamoto,yamamoto,,24,16,16,0,50,,,33,,+3 Laps,1:39.806
376,2010,16,rosberg,rosberg,6,6,17,R,0,47,,,44,,Suspension,1:36.108
377,2010,16,sutil,sutil,99,15,18,R,0,44,,,43,,Oil leak,1:36.319
378,2010,16,kubica,kubica,88,3,19,R,0,2,,,2,,Wheel,2:41.378
379,2010,16,hulkenberg,hulkenberg,27,9,20,R,0,0,,,,,Accident,
380,2010,16,massa,massa,19,12,21,R,0,0,,,,,Accident,
381,2010,16,petrov,petrov,,13,22,R,0,0,,,,,Accident,
382,2010,16,liuzzi,liuzzi,,17,23,R,0,0,,,,,Accident,
383,2010,16,grassi,grassi,,21,24,R,0,0,,,,,Suspension,
384,2010,17,alonso,alonso,14,3,1,1,25,55,2:48:20.810,10100810,42,,Finished,1:50.257
385,2010,17,hamilton,hamilton,44,4,2,2,18,55,+14.999,10115809,42,,Finished,1:50.430
386,2010,17,massa,massa,19,6,3,3,15,55,+30.868,10131678,44,,Finished,1:50.502
387,2010,17,michael_schumacher,michael_schumacher,,9,4,4,12,55,+39.688,10140498,43,,Finished,1:51.835
388,2010,17,kubica,kubica,88,8,5,5,10,55,+47.734,10148544,45,,Finished,1:51.604
389,2010,17,liuzzi,liuzzi,,17,6,6,8,55,+53.571,10154381,45,,Finished,1:51.371
390,2010,17,barrichello,barrichello,,10,7,7,6,55,+1:09.257,10170067,45,,Finished,1:51.564
391,2010,17,kobayashi,kobayashi,10,12,8,8,4,55,+1:17.889,10178699,42,,Finished,1:53.086
392,2010,17,heidfeld,heidfeld,,13,9,9,2,55,+1:20.107,10180917,42,,Finished,1:53.263
393,2010,17,hulkenberg,hulkenberg,27,11,10,10,1,55,+1:20.851,10181661,43,,Finished,1:51.982
394,2010,17,alguersuari,alguersuari,,15,11,11,0,55,+1:24.146,10184956,43,,Finished,1:51.962
395,2010,17,button,button,22,7,12,12,0,55,+1:29.939,10190749,42,,Finished,1:52.193
396,2010,17,kovalainen,kovalainen,,21,13,13,0,54,,,43,,+1 Lap,1:55.018
397,2010,17,bruno_senna,bruno_senna,,24,14,14,0,53,,,30,,+2 Laps,1:59.290
398,2010,17,yamamoto,yamamoto,,23,15,15,0,53,,,36,,+2 Laps,1:58.313
399,2010,17,sutil,sutil,99,14,16,R,0,46,,,40,,Collision,1:52.601
400,2010,17,vettel,vettel,5,1,17,R,0,45,,,44,,Engine,1:50.375
401,2010,17,petrov,petrov,,20,18,R,0,39,,,39,,Accident,1:53.031
402,2010,17,glock,glock,,19,19,R,0,31,,,29,,Collision,1:58.102
403,2010,17,buemi,buemi,,16,20,R,0,30,,,27,,Collision,1:56.768
404,2010,17,grassi,grassi,,22,21,R,0,25,,,25,,Accident,2:02.635
405,2010,17,trulli,trulli,,18,22,R,0,25,,,20,,Hydraulics,2:05.161
406,2010,17,webber,webber,,2,23,R,0,18,,,18,,Accident,2:00.025
407,2010,17,rosberg,rosberg,6,5,24,R,0,18,,,18,,Collision,2:00.652
408,2010,18,vettel,vettel,5,2,1,1,25,71,1:33:11.803,5591803,70,,Finished,1:14.283
409,2010,18,webber,webber,,3,2,2,18,71,+4.243,5596046,69,,Finished,1:14.047
410,2010,18,alonso,alonso,14,5,3,3,15,71,+6.807,5598610,67,,Finished,1:13.855
411,2010,18,hamilton,hamilton,44,4,4,4,12,71,+14.634,5606437,66,,Finished,1:13.851
412,2010,18,button,button,22,11,5,5,10,71,+15.593,5607396,71,,Finished,1:13.932
413,2010,18,rosberg,rosberg,6,13,6,6,8,71,+35.320,5627123,65,,Finished,1:14.184
414,2010,18,michael_schumacher,michael_schumacher,,8,7,7,6,71,+43.456,5635259,71,,Finished,1:15.219
415,2010,18,hulkenberg,hulkenberg,27,1,8,8,4,70,,,70,,+1 Lap,1:14.985
416,2010,18,kubica,kubica,88,7,9,9,2,70,,,61,,+1 Lap,1:15.161
417,2010,18,kobayashi,kobayashi,10,12,10,10,1,70,,,65,,+1 Lap,1:14.748
418,2010,18,alguersuari,alguersuari,,14,11,11,0,70,,,68,,+1 Lap,1:15.695
419,2010,18,sutil,sutil,99,22,12,12,0,70,,,64,,+1 Lap,1:14.997
420,2010,18,buemi,buemi,,19,13,13,0,70,,,69,,+1 Lap,1:15.935
421,2010,18,barrichello,barrichello,,6,14,14,0,70,,,69,,+1 Lap,1:15.227
422,2010,18,massa,massa,19,9,15,15,0,70,,,69,,+1 Lap,1:15.330
423,2010,18,petrov,petrov,,10,16,16,0,70,,,70,,+1 Lap,1:15.485
424,2010,18,heidfeld,heidfeld,,15,17,17,0,70,,,68,,+1 Lap,1:15.068
425,2010,18,kovalainen,kovalainen,,20,18,18,0,69,,,69,,+2 Laps,1:17.161
426,2010,18,trulli,trulli,,18,19,19,0,69,,,69,,+2 Laps,1:17.316
427,2010,18,glock,glock,,17,20,20,0,69,,,66,,+2 Laps,1:17.695
428,2010,18,bruno_senna,bruno_senna,,24,21,21,0,69,,,66,,+2 Laps,1:17.731
429,2010,18,klien,klien,,23,22,22,0,65,,,63,,+6 Laps,1:17.690
430,2010,18,grassi,grassi,,21,23,N,0,62,,,60,,+9 Laps,1:16.767
431,2010,18,liuzzi,liuzzi,,16,24,R,0,49,,,37,,Accident,1:16.940
432,2010,19,vettel,vettel,5,1,1,1,25,55,1:39:36.837,5976837,50,,Finished,1:41.739
433,2010,19,hamilton,hamilton,44,2,2,2,18,55,+10.162,5986999,47,,Finished,1:41.274
434,2010,19,button,button,22,4,3,3,15,55,+11.047,5987884,48,,Finished,1:41.636
435,2010,19,rosberg,rosberg,6,9,4,4,12,55,+30.747,6007584,52,,Finished,1:41.711
436,2010,19,kubica,kubica,88,11,5,5,10,55,+39.026,6015863,51,,Finished,1:41.753
437,2010,19,petrov,petrov,,10,6,6,8,55,+43.520,6020357,52,,Finished,1:42.311
438,2010,19,alonso,alonso,14,3,7,7,6,55,+43.797,6020634,52,,Finished,1:42.227
439,2010,19,webber,webber,,5,8,8,4,55,+44.243,6021080,52,,Finished,1:42.196
440,2010,19,alguersuari,alguersuari,,17,9,9,2,55,+50.201,6027038,49,,Finished,1:42.727
441,2010,19,massa,massa,19,6,10,10,1,55,+50.868,6027705,52,,Finished,1:42.725
442,2010,19,heidfeld,heidfeld,,14,11,11,0,55,+51.551,6028388,52,,Finished,1:42.673
443,2010,19,barrichello,barrichello,,7,12,12,0,55,+57.686,6034523,50,,Finished,1:42.669
444,2010,19,sutil,sutil,99,13,13,13,0,55,+58.325,6035162,52,,Finished,1:42.695
445,2010,19,kobayashi,kobayashi,10,12,14,14,0,55,+59.558,6036395,53,,Finished,1:42.733
446,2010,19,buemi,buemi,,18,15,15,0,55,+1:03.178,6040015,50,,Finished,1:42.573
447,2010,19,hulkenberg,hulkenberg,27,15,16,16,0,55,+1:04.763,6041600,51,,Finished,1:42.397
448,2010,19,kovalainen,kovalainen,,20,17,17,0,54,,,52,,+1 Lap,1:45.378
449,2010,19,grassi,grassi,,22,18,18,0,53,,,50,,+2 Laps,1:46.126
450,2010,19,bruno_senna,bruno_senna,,23,19,19,0,53,,,52,,+2 Laps,1:46.255
451,2010,19,klien,klien,,24,20,20,0,53,,,44,,+2 Laps,1:46.646
452,2010,19,trulli,trulli,,19,21,21,0,51,,,42,,Rear wing,1:45.979
453,2010,19,glock,glock,,21,22,R,0,43,,,39,,Gearbox,1:46.837
454,2010,19,michael_schumacher,michael_schumacher,,8,23,R,0,0,,,,,Collision,
455,2010,19,liuzzi,liuzzi,,16,24,R,0,0,,,,,Collision,
456,2011,1,vettel,vettel,5,1,1,1,25,58,1:29:30.259,5370259,44,,Finished,1:29.844
457,2011,1,hamilton,hamilton,44,2,2,2,18,58,+22.297,5392556,41,,Finished,1:30.314
458,2011,1,petrov,petrov,,6,3,3,15,58,+30.560,5400819,55,,Finished,1:30.064
459,2011,1,alonso,alonso,14,5,4,4,12,58,+31.772,5402031,49,,Finished,1:29.487
460,2011,1,webber,webber,,3,5,5,10,58,+38.171,5408430,50,,Finished,1:29.600
461,2011,1,button,button,22,4,6,6,8,58,+54.304,5424563,49,,Finished,1:29.883
462,2011,1,massa,massa,19,8,7,7,6,58,+1:25.186,5455445,55,,Finished,1:28.947
463,2011,1,buemi,buemi,,10,8,8,4,57,,,44,,+1 Lap,1:30.836
464,2011,1,sutil,sutil,99,16,9,9,2,57,,,55,,+1 Lap,1:31.526
465,2011,1,resta,resta,,14,10,10,1,57,,,40,,+1 Lap,1:31.941
466,2011,1,alguersuari,alguersuari,,12,11,11,0,57,,,41,,+1 Lap,1:30.467
467,2011,1,heidfeld,heidfeld,,18,12,12,0,57,,,43,,+1 Lap,1:32.377
468,2011,1,trulli,trulli,,20,13,13,0,56,,,52,,+2 Laps,1:32.550
469,2011,1,ambrosio,ambrosio,,22,14,14,0,54,,,44,,+4 Laps,1:34.523
470,2011,1,glock,glock,,21,15,N,0,49,,,48,,+9 Laps,1:35.789
471,2011,1,barrichello,barrichello,,17,16,R,0,48,,,47,,Transmission,1:31.404
472,2011,1,rosberg,rosberg,6,7,17,R,0,22,,,21,,Collision,1:33.503
473,2011,1,kovalainen,kovalainen,,19,18,R,0,19,,,19,,Water leak,1:34.918
474,2011,1,michael_schumacher,michael_schumacher,,11,19,R,0,19,,,13,,Collision,1:35.319
475,2011,1,maldonado,maldonado,13,15,20,R,0,9,,,7,,Transmission,1:34.102
476,2011,1,kobayashi,kobayashi,10,9,21,D,0,58,,,51,,Disqualified,1:30.384
477,2011,1,perez,perez,11,13,22,D,0,58,,,39,,Disqualified,1:29.962
478,2011,1,liuzzi,liuzzi,,0,23,F,0,0,,,,,Did not qualify,
479,2011,1,karthikeyan,karthikeyan,,0,24,F,0,0,,,,,Did not qualify,
480,2011,2,vettel,vettel,5,1,1,1,25,56,1:37:39.832,5859832,33,,Finished,1:41.539
481,2011,2,button,button,22,4,2,2,18,56,+3.261,5863093,50,,Finished,1:41.264
482,2011,2,heidfeld,heidfeld,,6,3,3,15,56,+25.075,5884907,47,,Finished,1:41.547
483,2011,2,webber,webber,,3,4,4,12,56,+26.384,5886216,46,,Finished,1:40.571
484,2011,2,massa,massa,19,7,5,5,10,56,+36.958,5896790,41,,Finished,1:41.999
485,2011,2,alonso,alonso,14,5,6,6,8,56,+37.248,5897080,49,,Finished,1:40.717
486,2011,2,kobayashi,kobayashi,10,10,7,7,6,56,+1:06.439,5926271,39,,Finished,1:42.095
487,2011,2,hamilton,hamilton,44,2,8,8,4,56,+1:09.957,5929789,54,,Finished,1:41.512
488,2011,2,michael_schumacher,michael_schumacher,,11,9,9,2,56,+1:24.896,5944728,45,,Finished,1:42.491
489,2011,2,resta,resta,,14,10,10,1,56,+1:31.563,5951395,48,,Finished,1:42.883
490,2011,2,sutil,sutil,99,17,11,11,0,55,+1:41.379,5961211,34,,+1 Lap,1:42.973
491,2011,2,rosberg,rosberg,6,9,12,12,0,55,,,45,,+1 Lap,1:41.778
492,2011,2,buemi,buemi,,12,13,13,0,55,,,36,,+1 Lap,1:42.659
493,2011,2,alguersuari,alguersuari,,13,14,14,0,55,,,37,,+1 Lap,1:43.744
494,2011,2,kovalainen,kovalainen,,19,15,15,0,55,,,43,,+1 Lap,1:43.677
495,2011,2,glock,glock,,21,16,16,0,54,,,50,,+2 Laps,1:45.357
496,2011,2,petrov,petrov,,8,17,17,0,52,,,49,,Accident,1:41.054
497,2011,2,liuzzi,liuzzi,,23,18,R,0,46,,,42,,+10 Laps,1:46.521
498,2011,2,ambrosio,ambrosio,,22,19,R,0,42,,,41,,Accident,1:45.346
499,2011,2,trulli,trulli,,20,20,R,0,31,,,23,,Clutch,1:45.280
500,2011,2,perez,perez,11,16,21,R,0,23,,,19,,Accident,1:43.298
501,2011,2,barrichello,barrichello,,15,22,R,0,22,,,10,,Gearbox,1:45.516
502,2011,2,karthikeyan,karthikeyan,,24,23,R,0,14,,,5,,+42 Laps,1:49.385
503,2011,2,maldonado,maldonado,13,18,24,R,0,8,,,5,,Engine misfire,1:45.689
504,2011,3,hamilton,hamilton,44,3,1,1,25,56,1:36:58.226,5818226,48,,Finished,1:40.415
505,2011,3,vettel,vettel,5,1,2,2,18,56,+5.198,5823424,47,,Finished,1:41.321
506,2011,3,webber,webber,,18,3,3,15,56,+7.555,5825781,42,,Finished,1:38.993
507,2011,3,button,button,22,2,4,4,12,56,+10.000,5828226,39,,Finished,1:40.623
508,2011,3,rosberg,rosberg,6,4,5,5,10,56,+13.448,5831674,41,,Finished,1:41.166
509,2011,3,massa,massa,19,6,6,6,8,56,+15.840,5834066,39,,Finished,1:41.678
510,2011,3,alonso,alonso,14,5,7,7,6,56,+30.622,5848848,41,,Finished,1:42.070
511,2011,3,michael_schumacher,michael_schumacher,,14,8,8,4,56,+31.026,5849252,46,,Finished,1:41.215
512,2011,3,petrov,petrov,,10,9,9,2,56,+57.404,5875630,50,,Finished,1:41.261
513,2011,3,kobayashi,kobayashi,10,13,10,10,1,56,+1:03.273,5881499,32,,Finished,1:42.577
514,2011,3,resta,resta,,8,11,11,0,56,+1:08.757,5886983,45,,Finished,1:42.614
515,2011,3,heidfeld,heidfeld,,16,12,12,0,56,+1:12.739,5890965,51,,Finished,1:42.406
516,2011,3,barrichello,barrichello,,15,13,13,0,56,+1:30.189,5908415,45,,Finished,1:42.031
517,2011,3,buemi,buemi,,9,14,14,0,56,+1:30.671,5908897,45,,Finished,1:41.696
518,2011,3,sutil,sutil,99,11,15,15,0,55,,,54,,+1 Lap,1:41.157
519,2011,3,kovalainen,kovalainen,,19,16,16,0,55,,,45,,+1 Lap,1:42.672
520,2011,3,perez,perez,11,12,17,17,0,55,,,39,,+1 Lap,1:41.643
521,2011,3,maldonado,maldonado,13,17,18,18,0,55,,,46,,+1 Lap,1:41.702
522,2011,3,trulli,trulli,,20,19,19,0,55,,,53,,+1 Lap,1:42.052
523,2011,3,ambrosio,ambrosio,,21,20,20,0,54,,,45,,+2 Laps,1:44.806
524,2011,3,glock,glock,,22,21,21,0,54,,,54,,+2 Laps,1:44.381
525,2011,3,liuzzi,liuzzi,,23,22,22,0,54,,,52,,+2 Laps,1:43.384
526,2011,3,karthikeyan,karthikeyan,,24,23,23,0,54,,,41,,+2 Laps,1:46.081
527,2011,3,alguersuari,alguersuari,,7,24,R,0,9,,,5,,Wheel,1:45.700
528,2011,4,vettel,vettel,5,1,1,1,25,58,1:30:17.558,5417558,50,,Finished,1:29.937
529,2011,4,webber,webber,,2,2,2,18,58,+8.807,5426365,48,,Finished,1:29.703
530,2011,4,alonso,alonso,14,5,3,3,15,58,+10.075,5427633,48,,Finished,1:30.279
531,2011,4,hamilton,hamilton,44,4,4,4,12,58,+40.232,5457790,48,,Finished,1:30.108
532,2011,4,rosberg,rosberg,6,3,5,5,10,58,+47.539,5465097,47,,Finished,1:30.573
533,2011,4,button,button,22,6,6,6,8,58,+59.431,5476989,47,,Finished,1:31.167
534,2011,4,heidfeld,heidfeld,,9,7,7,6,58,+1:00.857,5478415,52,,Finished,1:30.158
535,2011,4,petrov,petrov,,7,8,8,4,58,+1:08.168,5485726,48,,Finished,1:30.618
536,2011,4,buemi,buemi,,16,9,9,2,58,+1:09.394,5486952,44,,Finished,1:31.360
537,2011,4,kobayashi,kobayashi,10,24,10,10,1,58,+1:18.021,5495579,45,,Finished,1:31.038
538,2011,4,massa,massa,19,10,11,11,0,58,+1:19.823,5497381,57,,Finished,1:31.118
539,2011,4,michael_schumacher,michael_schumacher,,8,12,12,0,58,+1:25.444,5503002,47,,Finished,1:31.153
540,2011,4,sutil,sutil,99,12,13,13,0,57,,,43,,+1 Lap,1:32.070
541,2011,4,perez,perez,11,15,14,14,0,57,,,46,,+1 Lap,1:30.797
542,2011,4,barrichello,barrichello,,11,15,15,0,57,,,46,,+1 Lap,1:32.079
543,2011,4,alguersuari,alguersuari,,17,16,16,0,57,,,57,,+1 Lap,1:29.894
544,2011,4,maldonado,maldonado,13,14,17,17,0,57,,,44,,+1 Lap,1:32.044
545,2011,4,trulli,trulli,,19,18,18,0,57,,,49,,+1 Lap,1:32.862
546,2011,4,kovalainen,kovalainen,,18,19,19,0,56,,,55,,+2 Laps,1:32.695
547,2011,4,ambrosio,ambrosio,,23,20,20,0,56,,,55,,+2 Laps,1:34.971
548,2011,4,karthikeyan,karthikeyan,,22,21,21,0,55,,,51,,+3 Laps,1:33.948
549,2011,4,liuzzi,liuzzi,,20,22,22,0,53,,,41,,+5 Laps,1:34.699
550,2011,4,resta,resta,,13,23,R,0,44,,,40,,Retired,1:32.519
551,2011,4,glock,glock,,21,24,W,0,0,,,,,Gearbox,
552,2011,5,vettel,vettel,5,2,1,1,25,66,1:39:03.301,5943301,60,,Finished,1:27.162
553,2011,5,hamilton,hamilton,44,3,2,2,18,66,+0.630,5943931,52,,Finished,1:26.727
554,2011,5,button,button,22,5,3,3,15,66,+35.697,5978998,63,,Finished,1:27.518
555,2011,5,webber,webber,,1,4,4,12,66,+47.966,5991267,50,,Finished,1:27.187
556,2011,5,alonso,alonso,14,4,5,5,10,65,,,22,,+1 Lap,1:28.737
557,2011,5,michael_schumacher,michael_schumacher,,10,6,6,8,65,,,34,,+1 Lap,1:29.463
558,2011,5,rosberg,rosberg,6,7,7,7,6,65,,,34,,+1 Lap,1:29.155
559,2011,5,heidfeld,heidfeld,,24,8,8,4,65,,,61,,+1 Lap,1:26.958
560,2011,5,perez,perez,11,12,9,9,2,65,,,55,,+1 Lap,1:27.247
561,2011,5,kobayashi,kobayashi,10,14,10,10,1,65,,,52,,+1 Lap,1:27.615
562,2011,5,petrov,petrov,,6,11,11,0,65,,,35,,+1 Lap,1:29.592
563,2011,5,resta,resta,,16,12,12,0,65,,,42,,+1 Lap,1:29.469
564,2011,5,sutil,sutil,99,17,13,13,0,65,,,52,,+1 Lap,1:28.791
565,2011,5,buemi,buemi,,11,14,14,0,65,,,27,,+1 Lap,1:30.049
566,2011,5,maldonado,maldonado,13,9,15,15,0,65,,,64,,+1 Lap,1:29.391
567,2011,5,alguersuari,alguersuari,,13,16,16,0,64,,,52,,+2 Laps,1:29.132
568,2011,5,barrichello,barrichello,,19,17,17,0,64,,,60,,+2 Laps,1:26.891
569,2011,5,trulli,trulli,,18,18,18,0,64,,,34,,+2 Laps,1:30.783
570,2011,5,glock,glock,,20,19,19,0,63,,,40,,+3 Laps,1:31.635
571,2011,5,ambrosio,ambrosio,,23,20,20,0,62,,,36,,+4 Laps,1:32.549
572,2011,5,karthikeyan,karthikeyan,,22,21,21,0,61,,,33,,+5 Laps,1:32.848
573,2011,5,massa,massa,19,8,22,R,0,58,,,24,,Gearbox,1:29.081
574,2011,5,kovalainen,kovalainen,,15,23,R,0,48,,,34,,Accident,1:30.618
575,2011,5,liuzzi,liuzzi,,21,24,R,0,28,,,22,,Gearbox,1:33.884
576,2011,6,vettel,vettel,5,1,1,1,25,78,2:09:38.373,7778373,78,,Finished,1:16.267
577,2011,6,alonso,alonso,14,4,2,2,18,78,+1.138,7779511,77,,Finished,1:16.471
578,2011,6,button,button,22,2,3,3,15,78,+2.378,7780751,78,,Finished,1:16.463
579,2011,6,webber,webber,,3,4,4,12,78,+23.101,7801474,78,,Finished,1:16.234
580,2011,6,kobayashi,kobayashi,10,12,5,5,10,78,+26.916,7805289,76,,Finished,1:18.308
581,2011,6,hamilton,hamilton,44,9,6,6,8,78,+27.210,7805583,54,,Finished,1:17.847
582,2011,6,sutil,sutil,99,14,7,7,6,77,,,77,,+1 Lap,1:18.872
583,2011,6,heidfeld,heidfeld,,15,8,8,4,77,,,77,,+1 Lap,1:17.857
584,2011,6,barrichello,barrichello,,11,9,9,2,77,,,76,,+1 Lap,1:18.584
585,2011,6,buemi,buemi,,16,10,10,1,77,,,77,,+1 Lap,1:18.832
586,2011,6,rosberg,rosberg,6,7,11,11,0,76,,,56,,+2 Laps,1:18.699
587,2011,6,resta,resta,,13,12,12,0,76,,,75,,+2 Laps,1:18.724
588,2011,6,trulli,trulli,,18,13,13,0,76,,,66,,+2 Laps,1:21.277
589,2011,6,kovalainen,kovalainen,,17,14,14,0,76,,,54,,+2 Laps,1:20.678
